date,symbol,series,prev_close,open,high,low,last,close,vwap,volume,high_mean_lag3,high_mean_lag7,high_mean_lag30,high_std_lag3,high_std_lag7,high_std_lag30,low_mean_lag3,low_mean_lag7,low_mean_lag30,low_std_lag3,low_std_lag7,low_std_lag30,volume_mean_lag3,volume_mean_lag7,volume_mean_lag30,volume_std_lag3,volume_std_lag7,volume_std_lag30
2011-03-09,BAJAJFINSV,EQ,541.0,546.5,593.4,540.1,581.55,578.55,576.02,3693942,566.4,511.1857,447.43832,35.18849,62.883587,47.95871,512.48334,466.2857,425.30167,16.241331,45.311245,32.188313,3292992.0,1750847.9,431970.06,2613648.8,2227314.8,1255732.5
2011-03-10,BAJAJFINSV,EQ,578.55,578.5,590.0,560.25,562.15,564.05,574.83,1011668,561.86664,533.24286,452.90833,27.34453,60.372265,54.702732,515.51666,483.72858,429.305,21.444948,47.091965,38.37936,2433749.0,2276220.2,554756.7,1169541.9,2183291.0,1386380.2
2011-03-11,BAJAJFINSV,EQ,564.05,559.0,578.95,544.0,547.5,550.15,562.41,809453,576.9667,551.11426,458.34332,25.575443,55.051147,59.8888,535.38336,502.57144,433.905,27.529726,47.62578,45.173347,2309898.2,2411094.5,587839.7,1343194.5,2049149.5,1385000.2
2011-03-14,BAJAJFINSV,EQ,550.15,550.0,574.7,549.95,557.0,558.65,564.34,577357,587.45,570.25714,463.54166,7.5549655,29.219292,63.381584,548.11664,519.0,438.265,10.6871805,36.5686,49.235615,1838354.4,2519308.8,614567.8,1610163.6,1919714.2,1381148.4
2011-03-15,BAJAJFINSV,EQ,558.65,528.0,552.75,516.05,518.6,522.05,537.8,451541,581.2167,576.6071,468.70334,7.897837,23.307768,65.953865,551.4,533.1071,442.93,8.221466,22.329193,52.95476,799492.7,2281628.0,632898.9,217326.75,2057918.0,1376729.2
2011-03-16,BAJAJFINSV,EQ,522.05,525.0,557.8,525.0,541.0,540.4,547.3,891695,568.8,568.8571,473.39667,14.061206,20.349087,66.78053,536.6667,530.97144,446.93167,18.100714,23.259888,53.81504,612783.7,1450180.9,647119.44,181566.89,1154686.4,1372429.5
2011-03-17,BAJAJFINSV,EQ,540.4,525.0,554.9,525.0,528.25,527.9,539.09,496973,561.75,570.7286,478.02335,11.49576,18.251434,67.68392,530.3333,534.45,451.045,17.568035,19.483753,54.935017,640197.7,1379963.0,676468.4,226705.97,1174217.0,1367768.5
2011-03-18,BAJAJFINSV,EQ,527.9,531.9,541.0,508.6,513.95,513.7,521.2,591512,555.15,571.7857,482.54666,2.5342653,16.841633,68.15002,522.01666,537.1929,455.29834,5.167285,15.777184,55.57432,613403.0,1133232.8,691450.1,242076.11,1148456.4,1363095.4
2011-03-21,BAJAJFINSV,EQ,513.7,522.8,524.35,501.6,507.5,504.3,510.49,333806,551.23334,564.3,486.85666,8.980164,17.273172,67.60141,519.5333,532.6929,458.885,9.468544,18.977474,55.421112,660060.0,690028.44,710116.25,206095.81,214060.2,1357569.9
2011-03-22,BAJAJFINSV,EQ,504.3,508.0,543.4,508.0,528.15,528.95,532.35,1759953,540.0833,554.92145,490.235,15.295615,18.752708,66.8282,511.73334,524.3143,462.10165,12.0105505,17.686312,54.99054,474097.0,593191.0,720441.2,130367.09,196947.81,1353343.4
2011-03-23,BAJAJFINSV,EQ,528.95,536.0,542.4,527.5,533.0,532.15,535.38,690868,536.25,549.84283,494.215,10.375331,15.731137,66.3009,506.06668,519.17145,465.495,3.8798623,16.17776,54.56127,895090.3,728976.7,778670.0,759995.8,486180.8,1359426.0
2011-03-24,BAJAJFINSV,EQ,532.15,532.0,538.6,445.45,520.0,518.65,523.83,352651,536.7167,545.2286,498.335,10.721513,11.352601,65.28548,512.36664,515.9643,469.41165,13.490861,10.168281,54.65748,928209.0,745192.56,801118.1,742106.4,482157.25,1351961.9
2011-03-25,BAJAJFINSV,EQ,518.65,523.2,528.0,515.2,516.6,517.9,521.23,283699,541.4667,543.20715,502.45834,2.532456,11.045754,63.721764,493.65,505.87857,470.82666,42.865982,28.520662,53.414238,934490.7,731065.44,812201.1,734601.06,493510.25,1346691.6
2011-03-28,BAJAJFINSV,EQ,517.9,520.0,528.95,509.65,516.25,516.6,519.24,365944,536.3333,538.95,506.33835,7.4627967,10.193912,61.503838,496.05,504.47858,474.58,44.25034,27.652937,52.40125,442406.0,644208.9,820910.5,217918.83,513621.25,1342245.4
2011-03-29,BAJAJFINSV,EQ,516.6,520.0,528.0,513.1,513.2,515.75,520.89,338158,531.85,535.24286,509.975,5.8649383,7.883444,59.403133,490.1,502.2857,478.10165,38.76748,26.331425,51.02641,334098.0,625490.44,832606.8,44149.977,522197.44,1336497.5
2011-03-30,BAJAJFINSV,EQ,515.75,518.45,524.9,514.0,514.25,516.25,518.78,162822,528.31665,533.38574,513.24164,0.54848295,7.8322363,57.51821,512.65,502.92856,481.075,2.802231,26.565168,50.35357,329267.0,589297.0,843212.2,41837.152,533600.44,1331078.2
2011-03-31,BAJAJFINSV,EQ,516.25,516.55,544.8,514.65,523.8,524.3,532.15,1015971,527.2833,533.4643,516.4067,2.1179786,7.728557,55.348396,512.25,504.7,484.44168,2.2961922,26.873453,49.003445,288974.66,564870.7,848120.94,110131.23,550878.9,1328189.2
2011-04-01,BAJAJFINSV,EQ,524.3,527.25,534.6,520.55,523.15,523.7,526.38,224772,532.56665,533.6643,520.1533,10.707163,8.040352,53.229443,513.9167,505.65,487.76334,0.7783521,27.12591,47.488,505650.34,458587.56,881459.5,450561.94,293542.28,1319098.5
2011-04-04,BAJAJFINSV,EQ,523.7,525.15,533.7,524.0,528.1,527.2,527.76,196556,534.76666,532.55,523.44,9.951047,7.1151834,50.844826,516.4,504.65714,490.94833,3.60867,26.30772,46.3233,467855.0,392002.44,888713.7,475691.94,284804.88,1314715.8
2011-04-05,BAJAJFINSV,EQ,527.2,529.9,534.9,523.0,523.55,524.75,528.36,247710,537.7,531.85,526.56335,6.165225,6.6463647,48.35967,519.73334,515.8786,494.14835,4.728195,4.8269086,45.125233,479099.66,369703.16,894945.1,465158.22,294350.38,1310842.6
2011-04-06,BAJAJFINSV,EQ,524.75,528.65,531.8,520.1,521.5,522.05,525.12,180675,534.4,532.8357,529.995,0.6245,6.490038,44.946556,522.51666,516.99286,497.48166,1.7750583,5.497835,43.346764,223012.67,364561.84,903067.6,25622.342,296410.03,1305877.4
2011-04-07,BAJAJFINSV,EQ,522.05,523.45,539.9,522.2,528.9,528.8,531.54,359131,533.4667,533.24286,533.4067,1.5631166,6.292021,40.739025,522.36664,518.4857,500.735,2.0256684,4.4998813,41.131046,208313.67,338094.84,908878.56,35030.055,304429.1,1302132.0
2011-04-08,BAJAJFINSV,EQ,528.8,531.35,537.7,526.8,531.7,530.9,531.47,356347,535.5333,534.9429,535.17,4.0869713,6.2468276,39.795025,521.76666,519.7857,504.00168,1.4977757,3.967652,38.660385,262505.34,341091.0,910636.2,90143.29,304533.0,1301326.1
2011-04-11,BAJAJFINSV,EQ,530.9,530.0,542.0,527.4,528.6,530.05,533.97,340675,536.4667,536.7714,537.9267,4.188476,4.424822,36.801834,523.0333,521.61426,507.29166,3.4268546,3.8029282,36.092846,298717.66,368737.44,921637.94,102237.42,294263.12,1294971.5
2011-04-13,BAJAJFINSV,EQ,530.05,526.0,532.95,524.1,524.6,525.45,527.12,124041,539.86664,536.3714,541.36,2.150194,3.6339667,31.706274,525.4667,523.4357,510.93832,2.8448782,2.8438113,32.061638,352051.0,272266.56,932449.25,9949.759,77754.45,1288490.5
2011-04-15,BAJAJFINSV,EQ,525.45,525.5,530.7,507.7,516.5,516.55,520.32,143378,537.55,536.13574,543.62836,4.526864,3.8169265,28.298643,526.1,523.9429,514.13,1.7578392,2.544181,28.074594,273687.66,257876.42,934332.4,129834.5,95341.56,1287223.5
2011-04-18,BAJAJFINSV,EQ,516.55,519.8,531.9,514.9,516.8,516.4,523.69,221438,535.2167,535.70715,546.4867,5.9812903,4.2767224,21.502373,519.73334,521.61426,516.75336,10.550987,6.6421456,23.077885,202698.0,250279.58,937379.9,119882.11,102863.82,1285169.0
2011-04-19,BAJAJFINSV,EQ,516.4,516.0,537.3,515.1,536.5,533.45,528.68,490950,531.85,535.27856,546.5417,1.1258332,4.514777,21.461481,515.56665,520.45715,518.87665,8.2203,7.053334,19.490063,162952.33,246526.42,870057.06,51564.617,103450.81,1267293.9
2011-04-20,BAJAJFINSV,EQ,533.45,500.0,555.5,500.0,545.0,546.0,547.33,970068,533.3,536.0643,544.2183,3.5156791,4.281035,18.218523,512.56665,519.74286,518.3467,4.215843,7.3427644,19.364805,285255.34,290851.44,677366.4,182362.45,132831.94,752636.25
2011-04-21,BAJAJFINSV,EQ,546.0,521.45,550.8,521.45,538.0,537.95,539.56,274965,541.56665,538.29285,544.5783,12.365005,8.5462675,18.334703,510.0,516.5714,518.325,8.660831,10.302381,19.385641,560818.7,378128.16,663594.6,379174.03,291324.12,742993.3
2011-04-25,BAJAJFINSV,EQ,537.95,540.0,553.95,533.5,541.5,540.45,544.86,321798,547.86664,540.1643,544.68835,9.447927,9.745029,18.362713,512.18335,515.8071,518.8467,11.018432,9.590986,19.247046,578661.0,366502.16,598623.94,355755.47,293950.25,684770.3
2011-04-26,BAJAJFINSV,EQ,540.45,522.5,547.5,522.5,537.25,536.95,539.32,255369,553.4167,541.8714,543.37335,2.39496,11.076019,16.016762,518.31665,516.6786,518.62665,16.968378,10.994311,19.032259,522277.0,363805.44,486219.16,388504.72,294313.03,357915.12
2011-04-27,BAJAJFINSV,EQ,536.95,540.0,546.0,530.0,542.25,540.0,540.85,191709,550.75,543.95,541.95667,3.2252908,10.471509,13.419413,525.81665,516.45,517.36835,6.674641,10.829704,17.35986,284044.0,382566.56,461009.2,34132.45,280335.7,346067.72
2011-04-28,BAJAJFINSV,EQ,540.0,543.95,551.5,536.2,549.5,548.25,545.08,277769,549.15,546.13574,540.85834,4.2240386,8.690163,11.498112,528.6667,519.63574,516.9017,5.619905,11.103254,16.798355,256292.0,389471.0,440417.72,65049.41,273986.12,342984.5
2011-04-29,BAJAJFINSV,EQ,548.25,545.0,551.45,525.0,529.0,528.5,537.67,152408,548.3333,548.9357,540.085,2.8431203,6.114921,9.798022,529.56665,522.6786,516.44336,6.860272,12.4286585,16.035831,241615.67,397518.28,430431.47,44648.03,269010.3,343221.2
2011-05-02,BAJAJFINSV,EQ,528.5,533.0,533.55,517.55,521.0,521.6,523.33,69571,549.65,550.95715,540.0417,3.1610916,3.3337202,9.742797,530.4,524.09283,516.74164,5.610704,11.9776325,16.111338,207295.33,349155.16,420460.38,64117.434,279635.44,346912.06
2011-05-03,BAJAJFINSV,EQ,521.6,520.05,525.1,502.0,506.5,506.3,513.54,73434,545.5,547.8214,539.23334,10.349033,6.834036,9.210043,526.25,526.6,516.49335,9.387625,6.820618,16.036901,166582.67,220512.72,393056.22,104820.29,87529.336,340821.7
2011-05-04,BAJAJFINSV,EQ,506.3,505.8,514.9,492.0,497.0,495.85,499.9,92655,536.7,544.15,538.24,13.45446,10.749108,9.067994,514.85,523.8214,515.7267,11.73531,11.573816,16.165462,98471.0,191722.58,378938.28,46750.73,99022.98,345113.84
2011-05-05,BAJAJFINSV,EQ,495.85,500.0,507.0,480.2,481.05,483.55,494.79,68317,524.51666,538.5714,537.37,9.338675,14.34654,9.998376,503.85,517.8929,515.17334,12.8750725,15.687639,16.693302,78553.336,158987.86,362309.7,12364.2,85855.63,346533.5
2011-05-06,BAJAJFINSV,EQ,483.55,485.05,493.5,478.15,485.9,485.7,485.0,61335,515.6667,532.7857,536.7917,9.074323,17.87761,11.20628,491.4,511.85,514.46,10.912378,20.898664,17.71903,78135.336,132266.14,353460.06,12832.048,79750.305,350652.03
2011-05-09,BAJAJFINSV,EQ,485.7,487.6,497.0,485.15,491.5,488.45,490.69,62450,505.13333,525.2857,535.12836,10.821429,21.95698,13.632287,483.45,504.44287,513.465,7.4751253,22.51937,18.893476,74102.336,113641.29,296839.47,16441.963,78772.08,233170.53
2011-05-10,BAJAJFINSV,EQ,488.45,496.25,497.6,484.0,487.0,487.8,491.28,51553,499.16666,517.5,533.615,7.00595,20.741364,15.2242155,481.16666,497.15,512.05334,3.5987265,18.41254,19.384418,64034.0,82881.43,275892.2,3750.8496,32377.21,224622.5
2011-05-11,BAJAJFINSV,EQ,487.8,490.0,494.9,486.0,490.0,488.7,489.93,44306,496.03333,509.80713,532.24835,2.2143471,15.331733,16.544321,482.43332,491.29285,513.3383,3.7537756,14.090701,15.754981,58446.0,68473.57,265855.6,5995.4893,12807.059,227779.16
2011-05-12,BAJAJFINSV,EQ,488.7,486.15,492.0,482.0,483.0,484.3,486.4,35363,496.5,504.2857,531.145,1.4177448,11.940607,17.886665,485.05,486.7857,512.365,1.0037423,8.038072,16.519436,52769.668,64864.285,257875.83,9132.983,15683.341,231298.62
2011-05-13,BAJAJFINSV,EQ,484.3,476.1,488.0,476.1,483.0,482.0,483.22,39722,494.83334,499.55713,529.9133,2.8005953,8.333238,19.262304,484.0,483.92856,511.44333,1.9999996,4.5083127,17.422773,43740.668,59425.57,246856.47,8109.792,18554.566,233833.34
2011-05-16,BAJAJFINSV,EQ,482.0,482.9,504.65,479.0,497.0,495.95,493.8,113396,491.63333,495.7143,528.58,3.4645827,5.936449,20.72795,481.36667,481.65714,510.21,4.980294,3.6962175,18.573072,39797.0,51863.715,236908.6,4471.9717,12579.055,236151.83
2011-05-17,BAJAJFINSV,EQ,495.95,500.0,514.95,485.0,495.1,496.8,501.4,453095,494.88333,495.37857,527.905,8.691423,5.2143917,21.176779,479.03333,481.48572,509.04333,2.950141,3.801394,19.40732,62827.0,58303.57,235261.06,43848.24,26377.404,236857.88
2011-05-18,BAJAJFINSV,EQ,496.8,504.0,535.05,503.95,520.85,521.55,522.31,918467,502.53333,498.44287,526.91,13.599112,8.915549,21.056501,480.03333,482.4643,508.055,4.539089,3.679302,19.861609,202071.0,114269.29,216498.53,220492.06,151712.75,190673.1
2011-05-19,BAJAJFINSV,EQ,521.55,525.0,528.9,503.65,506.0,506.35,514.48,171650,518.2167,503.87857,526.925,15.461026,16.371185,21.062328,489.31668,485.15,507.50168,13.023088,8.992172,19.732315,494986.0,236557.42,239621.7,404167.0,336022.97,229766.11
2011-05-20,BAJAJFINSV,EQ,506.35,510.05,510.05,493.6,496.0,495.8,499.89,82003,526.3,508.35,526.765,10.29915,18.50581,21.02729,497.53333,487.95715,506.82333,10.855222,11.335212,19.49394,514404.0,253714.14,238791.5,377164.44,327972.16,229971.98
2011-05-23,BAJAJFINSV,EQ,495.8,497.95,497.95,482.5,482.5,484.05,486.88,49622,524.6667,510.51428,525.93665,13.026544,17.53087,21.184649,500.4,489.04285,505.84332,5.8908825,11.479563,19.391394,390706.66,259099.42,233267.94,459246.53,324248.97,231733.66
2011-05-24,BAJAJFINSV,EQ,484.05,486.05,502.4,482.0,490.0,490.5,492.92,111618,512.3,511.3643,524.80835,15.597196,16.603281,21.755356,493.25,489.1143,504.59,10.579343,11.429885,19.651525,101091.664,261136.42,228899.5,63213.85,322650.0,233983.6
2011-05-25,BAJAJFINSV,EQ,490.5,485.0,498.5,485.0,489.0,485.95,491.58,68329,503.46667,513.42145,523.55835,6.120117,13.897597,21.934912,486.03333,489.95715,503.25,6.5576925,10.4890585,19.779491,81081.0,271407.28,220649.06,31008.283,315491.97,233596.61
2011-05-26,BAJAJFINSV,EQ,485.95,489.9,491.4,482.2,485.4,484.7,486.95,27605,499.61667,512.54285,522.25165,2.4260738,14.714886,22.229044,483.16666,490.8143,501.85666,1.6072748,9.6565485,19.53409,76523.0,264969.16,211048.47,31799.877,319685.8,233745.83
2011-05-27,BAJAJFINSV,EQ,484.7,485.65,492.0,484.05,486.3,486.9,487.88,35212,497.43332,509.17856,520.565,5.5770364,16.639132,22.595594,483.06668,490.41428,500.35,1.677299,9.989775,19.236872,69184.0,204184.86,200612.8,42013.027,318402.66,234745.47
2011-05-30,BAJAJFINSV,EQ,486.9,491.85,498.0,490.3,493.1,493.7,493.78,43441,493.96667,503.02856,519.2,3.9374273,13.052326,23.053865,483.75,487.57144,499.015,1.4239026,8.159752,18.918901,43715.332,78005.57,197651.83,21652.738,50308.754,236299.7
2011-05-31,BAJAJFINSV,EQ,493.7,495.05,521.5,494.0,517.25,518.4,513.67,327035,493.8,498.6143,518.11,3.6496575,6.347356,23.263474,485.51666,485.66428,498.435,4.244506,4.526838,18.91018,35419.332,59690.0,194320.6,7920.0356,29617.096,237790.92
2011-06-01,BAJAJFINSV,EQ,518.4,521.8,528.95,517.1,521.1,521.05,522.81,113360,503.83334,500.25,517.7633,15.59113,10.132333,23.127987,489.45,485.72144,497.73834,5.029165,4.6446977,18.666088,135229.33,94694.57,197840.5,166159.53,106192.65,238984.73
2011-06-02,BAJAJFINSV,EQ,521.05,518.8,519.85,504.0,514.95,512.45,513.71,62967,516.15,504.67856,517.485,16.153715,14.70317,22.934198,500.46667,490.66428,497.805,14.5232,12.4676485,18.733685,161278.67,103800.0,185254.17,147744.84,104401.29,232880.66
2011-06-03,BAJAJFINSV,EQ,512.45,512.5,520.0,506.0,507.1,508.4,513.11,36445,523.43335,507.17142,516.2967,4.8482814,15.698085,21.791674,505.03333,493.80713,497.93832,11.584616,12.690431,18.764055,167787.33,96849.86,155017.47,140195.33,105408.61,180455.58
